,CART Obj,CART Runtime,Initial Root Relaxation - Obj,Initial Root Relaxation - Time,Initial Root Relaxation - Work,Presolve Relaxation - Obj,Presolve Relaxation - Time,Presolve Relaxation - Work,Final Root Relaxation - Obj,Final Root Relaxation - Time,Final Root Relaxation - Work,Model,Begin Opt Time,Dataset,Encoding,Buckets,|F|,|F^C|,|F^N|,|F^B|,|K|,Model Status,Objective,Bound,Gap,Solve Time,Node Count,Fingerprint,Memory Usage,Warmstart,Polish Warmstart,Results Directory,Compare Relaxations,depth,lambda,job id,TimeLimit,Threads,MIPGap,MIPFocus,Heuristics,NodeMethod,Method,Seed,PBS Memory Usage,PBS Walltime,PBS CPUtime
74,63,0.001760006,0.717697,0,0.01,0.71769697,0.029546022,0.032111589,0.641939394,0.116936922,0.124300877,FlowRegOCT,21/07/2025 15:38,hayes-roth,,,4,4,0,15,3,2,0.482848485,0.482848485,0,0.185900927,137,701891149,0.004408848,TRUE,TRUE,Baseline,FALSE,1,0.001,228,3600,1,0,0,0.05,-1,-1,0,0.110024,4,3
75,63,0.001723766,0.719497,0,0.01,0.71949697,0.029528141,0.032111589,0.643739394,0.116931915,0.124300877,FlowRegOCT,21/07/2025 15:38,hayes-roth,,,4,4,0,15,3,2,0.484648485,0.484648485,0,0.18473196,137,-1628417012,0.004408912,TRUE,TRUE,Baseline,FALSE,1,0.0001,233,3600,1,0,0,0.05,-1,-1,0,0.110056,4,3
76,51,0.004044294,0.1363636,0.02,0.03,0.136363636,0.096970081,0.125832848,0.106060606,0.139866114,0.175323078,FlowRegOCT,21/07/2025 15:38,hayes-roth,,,4,4,0,15,3,2,0.086363636,0.086363636,0,0.141228199,1,-1204187621,0.006655456,TRUE,TRUE,Baseline,FALSE,2,0.3,234,3600,1,0,0,0.05,-1,-1,0,0.113224,4,3
77,51,0.001796722,0.319697,0.01,0.01,0.31969697,0.035412073,0.034263521,0.190909091,0.069988966,0.063102163,FlowRegOCT,21/07/2025 15:38,hayes-roth,,,4,4,0,15,3,2,0.186363636,0.186363636,0,0.070773125,1,-1835442478,0.003145688,TRUE,TRUE,Baseline,FALSE,1,0.2,217,3600,1,0,0,0.05,-1,-1,0,0.017312,5,4
78,76,0.004115343,0.76,0.01,0.02,0.76,0.097297192,0.124755996,0.693084592,0.446767092,0.707280859,FlowRegOCT,21/07/2025 15:38,hayes-roth,,,4,4,0,15,3,2,0.335757576,0.335757576,0,0.968698978,505,131507999,0.01178008,TRUE,TRUE,Baseline,FALSE,2,0.08,237,3600,1,0,0,0.05,-1,-1,0,0.114308,4,3
79,51,0.003827333,0.7,0.02,0.02,0.7,0.096136093,0.118231581,0.624242424,0.43234992,0.604339855,FlowRegOCT,21/07/2025 15:38,hayes-roth,,,4,4,0,15,3,2,0.286363636,0.286363636,0,1.187439919,545,124501096,0.01222064,TRUE,TRUE,Baseline,FALSE,2,0.1,236,3600,1,0,0,0.05,-1,-1,0,0.050208,5,4
80,76,0.004170895,0.82,0.01,0.01,0.82,0.09640193,0.123014379,0.753654803,0.369720936,0.511895554,FlowRegOCT,21/07/2025 15:38,hayes-roth,,,4,4,0,15,3,2,0.395757576,0.395757576,0,1.055487871,837,1406616155,0.011495424,TRUE,TRUE,Baseline,FALSE,2,0.06,238,3600,1,0,0,0.05,-1,-1,0,0,4,4
81,76,0.004062176,0.88,0.01,0.01,0.88,0.091274023,0.112705401,0.827786024,0.371083975,0.491990214,FlowRegOCT,21/07/2025 15:38,hayes-roth,,,4,4,0,15,3,2,0.455757576,0.455757576,0,1.370458841,1393,-1159114410,0.010964672,TRUE,TRUE,Baseline,FALSE,2,0.04,239,3600,1,0,0,0.05,-1,-1,0,0.11552,5,4
82,63,0.001897335,0.718897,0,0.01,0.71889697,0.030821085,0.032111589,0.643139394,0.124145985,0.124299461,FlowRegOCT,21/07/2025 15:38,hayes-roth,,,4,4,0,15,3,2,0.484048485,0.484048485,0,0.197101116,137,-1869120960,0.004409264,TRUE,TRUE,Baseline,FALSE,1,0.0004,231,3600,1,0,0,0.05,-1,-1,0,0.109128,5,4
83,63,0.001874447,0.718497,0,0.01,0.71849697,0.030878067,0.032111589,0.642739394,0.124159098,0.124299461,FlowRegOCT,21/07/2025 15:38,hayes-roth,,,4,4,0,15,3,2,0.483648485,0.483648485,0,0.197045088,137,1956965727,0.00440888,TRUE,TRUE,Baseline,FALSE,1,0.0006,230,3600,1,0,0,0.05,-1,-1,0,0.109164,5,4
84,63,0.002168894,0.719297,0,0.01,0.71929697,0.031141043,0.032111589,0.643539394,0.126292944,0.124300877,FlowRegOCT,21/07/2025 15:38,hayes-roth,,,4,4,0,15,3,2,0.484448485,0.484448485,0,0.199386835,137,884345583,0.004408896,TRUE,TRUE,Baseline,FALSE,1,0.0002,232,3600,1,0,0,0.05,-1,-1,0,0.11198,5,4
85,80,0.004198074,0.94,0.01,0.01,0.94,0.16662097,0.109576134,0.887718677,0.548629999,0.62962908,FlowRegOCT,21/07/2025 15:38,hayes-roth,,,4,4,0,15,3,2,0.526060606,0.526060606,0,1.414929152,1095,-1774142271,0.011114648,TRUE,TRUE,Baseline,FALSE,2,0.02,240,3600,1,0,0,0.05,-1,-1,0,0.115432,5,4
86,51,0.001745701,0.119697,0.01,0.01,0.11969697,0.133074999,0.035250792,0.104545455,0.149513006,0.049323938,FlowRegOCT,21/07/2025 15:38,hayes-roth,,,4,4,0,15,3,2,0.086363636,0.086363636,0,0.150687933,1,-547795985,0.002868968,TRUE,TRUE,Baseline,FALSE,1,0.3,216,3600,1,0,0,0.05,-1,-1,0,0.109088,8,4
87,1210,0.117325306,4888,,,,,,,,,FlowRegOCT,21/07/2025 15:38,car_evaluation,,,6,6,0,19,4,2,0.400231481,0.400231481,0,12.86548996,1,-2041675482,1.326792424,TRUE,TRUE,Baseline,FALSE,4,0.3,198,3600,1,0,0,0.05,-1,-1,0,0.51078,25,19
88,196,0.016350508,372,,,,,,,,,FlowRegOCT,21/07/2025 15:38,breast-cancer,,,9,9,0,38,2,2,0.407581227,0.407581227,0,0.556410074,1,-1208424439,0.048043208,TRUE,TRUE,Baseline,FALSE,3,0.3,108,3600,1,0,0,0.05,-1,-1,0,0.095008,46,5
89,288,0.03359127,533,,,,,,,,,FlowRegOCT,21/07/2025 15:38,balance-scale,,,4,4,0,20,3,2,0.2608,0.2608,0,1.032237768,1,-1990847171,0.027030664,TRUE,TRUE,Baseline,FALSE,1,0.2,1,3600,1,0,0,0.05,-1,-1,0,0.103492,79,7
90,51,0.007511616,0.1363636,0.06,0.1,0.136363636,0.252134085,0.331078396,0.109090909,0.260298014,0.343303309,FlowRegOCT,21/07/2025 15:38,hayes-roth,,,4,4,0,15,3,2,0.086363636,0.086363636,0,0.299870968,1,-1287692709,0.013307672,TRUE,TRUE,Baseline,FALSE,3,0.3,252,3600,1,0,0,0.05,-1,-1,0,0,4,3
91,1210,0.117991924,7244,,,,,,,,,FlowRegOCT,21/07/2025 15:38,car_evaluation,,,6,6,0,19,4,2,0.500231481,0.500231481,0,14.88185,1,1079041802,1.326792456,TRUE,TRUE,Baseline,FALSE,4,0.2,199,3600,1,0,0,0.05,-1,-1,0,0.510488,26,21
92,196,0.053689003,0.5909747,0.08,0.07,0.590974729,0.773888111,0.843653898,0.540851724,1.702622175,2.617231213,FlowRegOCT,21/07/2025 15:38,breast-cancer,,,9,9,0,38,2,2,0.507581227,0.507581227,0,1.762820005,25,-179292684,0.03437788,TRUE,TRUE,Baseline,FALSE,2,0.2,91,3600,1,0,0,0.05,-1,-1,0,0.134196,49,6
93,80,0.004063845,0.994,0.01,0.01,0.994,0.084027052,0.105618256,0.945949801,0.41744709,0.661051541,FlowRegOCT,21/07/2025 15:38,hayes-roth,,,4,4,0,15,3,2,0.598060606,0.598060606,0,1.058534145,797,1937307398,0.01191048,TRUE,TRUE,Baseline,FALSE,2,0.002,245,3600,1,0,0,0.05,-1,-1,0,0,5,4
94,80,0.003946066,0.97,0.01,0.01,0.97,0.085636854,0.105833331,0.92030303,0.420826912,0.577936843,FlowRegOCT,21/07/2025 15:38,hayes-roth,,,4,4,0,15,3,2,0.566060606,0.566060606,0,1.036386013,928,699246401,0.012622952,TRUE,TRUE,Baseline,FALSE,2,0.01,241,3600,1,0,0,0.05,-1,-1,0,0.116556,4,4
95,80,0.00407505,0.9976,0.01,0.01,0.9976,0.084638834,0.105682367,0.940292516,0.459619999,0.66386861,FlowRegOCT,21/07/2025 15:38,hayes-roth,,,4,4,0,15,3,2,0.602860606,0.602860606,0,1.233685017,796,-1080128432,0.011080744,TRUE,TRUE,Baseline,FALSE,2,0.0008,247,3600,1,0,0,0.05,-1,-1,0,0.116476,4,4
96,80,0.004086018,0.976,0.01,0.01,0.976,0.086301088,0.10605915,0.92927661,0.38857007,0.54145819,FlowRegOCT,21/07/2025 15:38,hayes-roth,,,4,4,0,15,3,2,0.574060606,0.574060606,0,1.114557028,884,1272168230,0.012777896,TRUE,TRUE,Baseline,FALSE,2,0.008,242,3600,1,0,0,0.05,-1,-1,0,0.116584,4,4
97,80,0.004030943,0.997,0.01,0.01,0.997,0.08425498,0.105619023,0.946947994,0.473590851,0.703728682,FlowRegOCT,21/07/2025 15:38,hayes-roth,,,4,4,0,15,3,2,0.602060606,0.602060606,0,1.356739998,980,-42940153,0.011630176,TRUE,TRUE,Baseline,FALSE,2,0.001,246,3600,1,0,0,0.05,-1,-1,0,0.115968,4,4
98,196,0.01653409,0.5909747,0.16,0.19,0.590974729,1.529785872,1.611445127,0.558424572,2.246304035,3.011911636,FlowRegOCT,21/07/2025 15:38,breast-cancer,,,9,9,0,38,2,2,0.507581227,0.507581227,0,2.374018908,45,2057615461,0.059448832,TRUE,TRUE,Baseline,FALSE,3,0.2,109,3600,1,0,0,0.05,-1,-1,0,0.161144,47,6
99,369,0.050679207,0.6208,0.33,0.57,0.6208,0.974299192,1.073599339,0.608,2.187269211,2.921766129,FlowRegOCT,21/07/2025 15:38,balance-scale,,,4,4,0,20,3,2,0.5504,0.5504,0,2.389082193,26,1391092063,0.043835112,TRUE,TRUE,Baseline,FALSE,1,0.02,6,3600,1,0,0,0.05,-1,-1,0,0.13362,80,6
100,80,0.014853716,0.9994,0.01,0.01,0.9994,0.090891838,0.112446931,0.952536523,0.396680832,0.576079221,FlowRegOCT,21/07/2025 15:38,hayes-roth,,,4,4,0,15,3,2,0.605260606,0.605260606,0,1.240383863,1060,-145199566,0.011527664,TRUE,TRUE,Baseline,FALSE,2,0.0002,250,3600,1,0,0,0.05,-1,-1,0,0.115884,5,4
101,369,0.050434828,0.6408,0.37,0.64,0.6408,0.974275112,1.111184282,0.6264,2.219434023,3.232972698,FlowRegOCT,21/07/2025 15:38,balance-scale,,,4,4,0,20,3,2,0.5704,0.5704,0,2.393897057,25,1416527827,0.043691752,TRUE,TRUE,Baseline,FALSE,1,0.01,7,3600,1,0,0,0.05,-1,-1,0,0.134356,80,7
102,80,0.00399375,0.982,0.01,0.01,0.982,0.085589886,0.105966315,0.931201374,0.391032934,0.562216547,FlowRegOCT,21/07/2025 15:38,hayes-roth,,,4,4,0,15,3,2,0.582060606,0.582060606,0,1.273361921,1252,-1193957582,0.01079044,TRUE,TRUE,Baseline,FALSE,2,0.006,243,3600,1,0,0,0.05,-1,-1,0,0.115676,5,4
103,369,0.050555468,0.5808,0.3,0.49,0.5808,0.974387169,0.989663983,0.56,2.342540026,3.290858835,FlowRegOCT,21/07/2025 15:38,balance-scale,,,4,4,0,20,3,2,0.5104,0.5104,0,2.482237101,11,-931947873,0.044674792,TRUE,TRUE,Baseline,FALSE,1,0.04,5,3600,1,0,0,0.05,-1,-1,0,0.134964,80,6
104,51,0.007588863,0.4,0.05,0.06,0.4,0.199982166,0.276969374,0.331818182,1.080380201,1.582527157,FlowRegOCT,21/07/2025 15:38,hayes-roth,,,4,4,0,15,3,2,0.186363636,0.186363636,0,1.386751175,88,-510741681,0.024156856,TRUE,TRUE,Baseline,FALSE,3,0.2,253,3600,1,0,0,0.05,-1,-1,0,0.129264,5,4
105,80,0.005635023,0.9982,0.01,0.01,0.9982,0.086654186,0.105685241,0.946226847,0.447129011,0.611647871,FlowRegOCT,21/07/2025 15:38,hayes-roth,,,4,4,0,15,3,2,0.603660606,0.603660606,0,1.051871061,731,1062256589,0.011758944,TRUE,TRUE,Baseline,FALSE,2,0.0006,248,3600,1,0,0,0.05,-1,-1,0,0.113084,6,4
106,80,0.004173517,0.9997,0.01,0.01,0.9997,0.085820913,0.10583738,0.947737154,0.452430964,0.640711956,FlowRegOCT,21/07/2025 15:38,hayes-roth,,,4,4,0,15,3,2,0.605660606,0.605660606,0,1.55783987,991,2063067738,0.011194192,TRUE,TRUE,Baseline,FALSE,2,0.0001,251,3600,1,0,0,0.05,-1,-1,0,0.116848,5,4
107,426,0.02461648,0.8308,1.29,1.74,0.8308,3.181747913,3.903915418,0.7892,10.97637391,17.0170413,FlowRegOCT,21/07/2025 15:38,balance-scale,,,4,4,0,20,3,2,0.6516,0.6516,0,18.78006411,348,20722877,0.104000072,TRUE,TRUE,Baseline,FALSE,2,0.01,25,3600,1,0,0,0.05,-1,-1,0,0.186908,79,24
108,80,0.004355431,0.9988,0.01,0.01,0.9988,0.088998795,0.108162751,0.947967596,0.432617903,0.588699433,FlowRegOCT,21/07/2025 15:38,hayes-roth,,,4,4,0,15,3,2,0.604460606,0.604460606,0,1.409759998,951,1021937520,0.011927096,TRUE,TRUE,Baseline,FALSE,2,0.0004,249,3600,1,0,0,0.05,-1,-1,0,0.115276,5,5
109,51,0.015458584,0.1363636,0.33,0.42,0.136363636,1.202991009,1.298270769,0.1,1.433001995,1.619986926,FlowRegOCT,21/07/2025 15:38,hayes-roth,,,4,4,0,15,3,2,0.086363636,0.086363636,0,1.436013937,1,1685637561,0.04282532,TRUE,TRUE,Baseline,FALSE,4,0.3,270,3600,1,0,0,0.05,-1,-1,0,0.067384,5,4
110,426,0.025415182,0.8008,1.2,1.59,0.8008,3.14349103,3.531665554,0.748,13.38550186,21.89699196,FlowRegOCT,21/07/2025 15:38,balance-scale,,,4,4,0,20,3,2,0.6216,0.6216,0,19.42179298,171,76397654,0.103131752,TRUE,TRUE,Baseline,FALSE,2,0.02,24,3600,1,0,0,0.05,-1,-1,0,0.181904,80,24
111,369,0.069870472,0.5608,1.16,1.76,0.5608,2.658179998,3.293791612,0.5208,16.69946885,25.55491008,FlowRegOCT,21/07/2025 15:38,balance-scale,,,4,4,0,20,3,2,0.3904,0.3904,0,19.44562602,79,394784631,0.095039728,TRUE,TRUE,Baseline,FALSE,2,0.1,20,3600,1,0,0,0.05,-1,-1,0,0.197164,80,23
112,80,0.006081104,0.988,0.01,0.01,0.988,0.094002008,0.105928185,0.933034101,0.497527122,0.639468531,FlowRegOCT,21/07/2025 15:38,hayes-roth,,,4,4,0,15,3,2,0.590060606,0.590060606,0,1.338097095,979,-1148293811,0.011903128,TRUE,TRUE,Baseline,FALSE,2,0.004,244,3600,1,0,0,0.05,-1,-1,0,0.000428,7,5
113,196,0.051576138,0.7909747,0.07,0.06,0.790974729,0.877007008,0.960042052,0.766950246,1.617833138,1.853778765,FlowRegOCT,21/07/2025 15:38,breast-cancer,,,9,9,0,38,2,2,0.607581227,0.607581227,0,5.142136097,241,1125427638,0.06163712,TRUE,TRUE,Baseline,FALSE,2,0.1,92,3600,1,0,0,0.05,-1,-1,0,0.137044,52,9
114,51,0.015295744,0.4,0.23,0.28,0.4,0.883313894,1.038772207,0.348484848,2.774376869,3.549772209,FlowRegOCT,21/07/2025 15:38,hayes-roth,,,4,4,0,15,3,2,0.186363636,0.186363636,0,3.412796021,111,-1181853096,0.04683128,TRUE,TRUE,Baseline,FALSE,4,0.2,271,3600,1,0,0,0.05,-1,-1,0,0.156044,7,6
115,426,0.062432766,0.7408,1.02,1.41,0.7408,2.785228968,3.113617232,0.704,17.66179705,25.88357747,FlowRegOCT,21/07/2025 15:38,balance-scale,,,4,4,0,20,3,2,0.5616,0.5616,0,21.10208201,182,-1082333254,0.0966838,TRUE,TRUE,Baseline,FALSE,2,0.04,23,3600,1,0,0,0.05,-1,-1,0,0.186884,81,24
116,426,0.07115221,0.6208,1.12,1.73,0.6208,2.628804922,3.327388702,0.5776,17.07431889,27.29600802,FlowRegOCT,21/07/2025 15:38,balance-scale,,,4,4,0,20,3,2,0.4416,0.4416,0,21.8920579,135,-1067653386,0.09076588,TRUE,TRUE,Baseline,FALSE,2,0.08,21,3600,1,0,0,0.05,-1,-1,0,0.195836,82,25
117,225,0.002804995,31,,,,,,,,,FlowRegOCT,21/07/2025 15:38,house-votes-84,,,16,16,0,16,2,2,0.369827586,0.369827586,0,0.039080143,1,-171390836,0.00405588,TRUE,TRUE,Baseline,FALSE,1,0.3,288,3600,1,0,0,0.05,-1,-1,0,0.030456,4,3
118,225,0.002672434,31,,,,,,,,,FlowRegOCT,21/07/2025 15:38,house-votes-84,,,16,16,0,16,2,2,0.965827586,0.965827586,0,0.037248135,1,-751941952,0.003720792,TRUE,TRUE,Baseline,FALSE,1,0.002,299,3600,1,0,0,0.05,-1,-1,0,0.032896,4,3
119,225,0.002717018,31,,,,,,,,,FlowRegOCT,21/07/2025 15:38,house-votes-84,,,16,16,0,16,2,2,0.957827586,0.957827586,0,0.038673162,1,-266995801,0.003720808,TRUE,TRUE,Baseline,FALSE,1,0.006,297,3600,1,0,0,0.05,-1,-1,0,0.0303,4,3
120,225,0.002774,31,,,,,,,,,FlowRegOCT,21/07/2025 15:38,house-votes-84,,,16,16,0,16,2,2,0.889827586,0.889827586,0,0.036799908,1,1477574168,0.00372084,TRUE,TRUE,Baseline,FALSE,1,0.04,293,3600,1,0,0,0.05,-1,-1,0,0,4,3
121,225,0.002767563,31,,,,,,,,,FlowRegOCT,21/07/2025 15:38,house-votes-84,,,16,16,0,16,2,2,0.929827586,0.929827586,0,0.037856102,1,2140454251,0.003720776,TRUE,TRUE,Baseline,FALSE,1,0.02,294,3600,1,0,0,0.05,-1,-1,0,0.050412,4,3
122,225,0.002643824,31,,,,,,,,,FlowRegOCT,21/07/2025 15:38,house-votes-84,,,16,16,0,16,2,2,0.849827586,0.849827586,0,0.037647963,1,915729330,0.003720792,TRUE,TRUE,Baseline,FALSE,1,0.06,292,3600,1,0,0,0.05,-1,-1,0,0.110032,4,3
123,225,0.002708435,31,,,,,,,,,FlowRegOCT,21/07/2025 15:38,house-votes-84,,,16,16,0,16,2,2,0.809827586,0.809827586,0,0.037621021,1,-1642772114,0.003720792,TRUE,TRUE,Baseline,FALSE,1,0.08,291,3600,1,0,0,0.05,-1,-1,0,0.109752,4,3
124,225,0.002695322,31,,,,,,,,,FlowRegOCT,21/07/2025 15:38,house-votes-84,,,16,16,0,16,2,2,0.769827586,0.769827586,0,0.037885904,1,-284738549,0.003720808,TRUE,TRUE,Baseline,FALSE,1,0.1,290,3600,1,0,0,0.05,-1,-1,0,0.109384,4,3
125,225,0.002678871,31,,,,,,,,,FlowRegOCT,21/07/2025 15:38,house-votes-84,,,16,16,0,16,2,2,0.968227586,0.968227586,0,0.037163019,1,1135700194,0.003720824,TRUE,TRUE,Baseline,FALSE,1,0.0008,301,3600,1,0,0,0.05,-1,-1,0,0,4,3
126,225,0.002827168,31,,,,,,,,,FlowRegOCT,21/07/2025 15:38,house-votes-84,,,16,16,0,16,2,2,0.961827586,0.961827586,0,0.037446022,1,1570892521,0.00372084,TRUE,TRUE,Baseline,FALSE,1,0.004,298,3600,1,0,0,0.05,-1,-1,0,0,4,3
127,225,0.002708197,31,,,,,,,,,FlowRegOCT,21/07/2025 15:38,house-votes-84,,,16,16,0,16,2,2,0.968627586,0.968627586,0,0.037145138,1,-306614744,0.003720792,TRUE,TRUE,Baseline,FALSE,1,0.0006,302,3600,1,0,0,0.05,-1,-1,0,0.03186,4,3
128,225,0.002650499,31,,,,,,,,,FlowRegOCT,21/07/2025 15:38,house-votes-84,,,16,16,0,16,2,2,0.967827586,0.967827586,0,0.037305832,1,-1205724003,0.00372076,TRUE,TRUE,Baseline,FALSE,1,0.001,300,3600,1,0,0,0.05,-1,-1,0,0.109472,4,3
129,225,0.002787352,31,,,,,,,,,FlowRegOCT,21/07/2025 15:38,house-votes-84,,,16,16,0,16,2,2,0.569827586,0.569827586,0,0.038416862,1,771654369,0.003720824,TRUE,TRUE,Baseline,FALSE,1,0.2,289,3600,1,0,0,0.05,-1,-1,0,0.104844,4,3
130,426,0.024354219,0.8368,1.54,2.1,0.8368,3.306750059,3.80258979,0.7808,14.61335206,24.13746637,FlowRegOCT,21/07/2025 15:38,balance-scale,,,4,4,0,20,3,2,0.6576,0.6576,0,25.32519412,336,391821727,0.104036984,TRUE,TRUE,Baseline,FALSE,2,0.008,26,3600,1,0,0,0.05,-1,-1,0,0.18576,86,30
131,51,0.007727623,0.7,0.05,0.06,0.7,0.215240002,0.288138024,0.653030303,1.251499891,1.974690491,FlowRegOCT,21/07/2025 15:38,hayes-roth,,,4,4,0,15,3,2,0.286363636,0.286363636,0,9.044054985,1505,-1457424438,0.029753056,TRUE,TRUE,Baseline,FALSE,3,0.1,254,3600,1,0,0,0.05,-1,-1,0,0.1343,13,12
132,225,0.002755165,31,,,,,,,,,FlowRegOCT,21/07/2025 15:38,house-votes-84,,,16,16,0,16,2,2,0.953827586,0.953827586,0,0.038527012,1,1572121780,0.003720792,TRUE,TRUE,Baseline,FALSE,1,0.008,296,3600,1,0,0,0.05,-1,-1,0,0.007616,6,3
133,225,0.00282383,31,,,,,,,,,FlowRegOCT,21/07/2025 15:38,house-votes-84,,,16,16,0,16,2,2,0.949827586,0.949827586,0,0.038081169,1,-192000998,0.003720808,TRUE,TRUE,Baseline,FALSE,1,0.01,295,3600,1,0,0,0.05,-1,-1,0,0.109632,6,3
134,426,0.062063694,0.6808,1.16,1.68,0.6808,2.807904005,3.330485118,0.64,21.72463083,33.64044394,FlowRegOCT,21/07/2025 15:38,balance-scale,,,4,4,0,20,3,2,0.5016,0.5016,0,27.280128,163,2125750173,0.093854984,TRUE,TRUE,Baseline,FALSE,2,0.06,22,3600,1,0,0,0.05,-1,-1,0,0.197696,89,30
135,426,0.028392315,0.8602,1.6,2.3,0.8602,3.430657864,4.064189579,0.8,16.03242183,27.60597107,FlowRegOCT,21/07/2025 15:38,balance-scale,,,4,4,0,20,3,2,0.681,0.681,0,27.87201786,1083,-775814900,0.103787064,TRUE,TRUE,Baseline,FALSE,2,0.0002,34,3600,1,0,0,0.05,-1,-1,0,0.182576,89,32
136,196,0.01674962,0.7909747,0.15,0.19,0.790974729,1.550494909,1.629923234,0.73427462,7.84107089,10.27589673,FlowRegOCT,21/07/2025 15:38,breast-cancer,,,9,9,0,38,2,2,0.607581227,0.607581227,0,13.17075586,217,-810663532,0.108536776,TRUE,TRUE,Baseline,FALSE,3,0.1,110,3600,1,0,0,0.05,-1,-1,0,0.179524,59,18
137,426,0.042550325,0.859,1.46,2.32,0.859,3.18857789,4.115581922,0.7994,15.04589105,27.73526097,FlowRegOCT,21/07/2025 15:38,balance-scale,,,4,4,0,20,3,2,0.6798,0.6798,0,30.61283207,1589,993745865,0.10378708,TRUE,TRUE,Baseline,FALSE,2,0.0006,32,3600,1,0,0,0.05,-1,-1,0,0.179424,91,34
138,225,0.002782822,31,,,,,,,,,FlowRegOCT,21/07/2025 15:38,house-votes-84,,,16,16,0,16,2,2,0.969427586,0.969427586,0,0.037786961,1,-955435553,0.00372084,TRUE,TRUE,Baseline,FALSE,1,0.0002,304,3600,1,0,0,0.05,-1,-1,0,0,4,3
139,225,0.005723,110,,,,,,,,,FlowRegOCT,21/07/2025 15:38,house-votes-84,,,16,16,0,16,2,2,0.769827586,0.769827586,0,0.188174009,1,-1287977906,0.013186992,TRUE,TRUE,Baseline,FALSE,2,0.1,308,3600,1,0,0,0.05,-1,-1,0,0.007012,4,3
140,225,0.002829313,31,,,,,,,,,FlowRegOCT,21/07/2025 15:38,house-votes-84,,,16,16,0,16,2,2,0.969627586,0.969627586,0,0.038435221,1,1010555161,0.003720776,TRUE,TRUE,Baseline,FALSE,1,0.0001,305,3600,1,0,0,0.05,-1,-1,0,0.002404,4,3
141,225,0.006000996,110,,,,,,,,,FlowRegOCT,21/07/2025 15:38,house-votes-84,,,16,16,0,16,2,2,0.889827586,0.889827586,0,0.190026999,1,511253754,0.0132192,TRUE,TRUE,Baseline,FALSE,2,0.04,311,3600,1,0,0,0.05,-1,-1,0,0.032136,4,3
142,225,0.005661249,110,,,,,,,,,FlowRegOCT,21/07/2025 15:38,house-votes-84,,,16,16,0,16,2,2,0.809827586,0.809827586,0,0.188677073,1,1278224065,0.01406112,TRUE,TRUE,Baseline,FALSE,2,0.08,309,3600,1,0,0,0.05,-1,-1,0,0.097672,4,3
143,225,0.005925655,110,,,,,,,,,FlowRegOCT,21/07/2025 15:38,house-votes-84,,,16,16,0,16,2,2,0.849827586,0.849827586,0,0.188294172,1,-2107038228,0.013219232,TRUE,TRUE,Baseline,FALSE,2,0.06,310,3600,1,0,0,0.05,-1,-1,0,0.028344,4,3
144,225,0.005725145,110,,,,,,,,,FlowRegOCT,21/07/2025 15:38,house-votes-84,,,16,16,0,16,2,2,0.569827586,0.569827586,0,0.189149141,1,1826558343,0.014270224,TRUE,TRUE,Baseline,FALSE,2,0.2,307,3600,1,0,0,0.05,-1,-1,0,0.111372,4,3
145,225,0.005741119,110,,,,,,,,,FlowRegOCT,21/07/2025 15:38,house-votes-84,,,16,16,0,16,2,2,0.369827586,0.369827586,0,0.190296173,1,-1412173915,0.014688368,TRUE,TRUE,Baseline,FALSE,2,0.3,306,3600,1,0,0,0.05,-1,-1,0,0.12204,4,3
146,426,0.032416582,0.8605,1.8,2.75,0.8605,3.649860144,4.730915595,0.7962,17.51839805,31.00149849,FlowRegOCT,21/07/2025 15:38,balance-scale,,,4,4,0,20,3,2,0.6813,0.6813,0,31.84679914,1259,-275698982,0.103787064,TRUE,TRUE,Baseline,FALSE,2,0.0001,35,3600,1,0,0,0.05,-1,-1,0,0.1823,92,36
147,1210,0.052117348,0.6974537,0.8,1.23,0.697453704,5.796585083,6.355925389,0.694077787,20.63652706,25.90574667,FlowRegOCT,21/07/2025 15:38,car_evaluation,,,6,6,0,19,4,2,0.600231481,0.600231481,0,35.61225104,61,-177154884,0.231269096,TRUE,TRUE,Baseline,FALSE,2,0.1,164,3600,1,0,0,0.05,-1,-1,0,0.293124,40,38
148,225,0.011291742,367,,,,,,,,,FlowRegOCT,21/07/2025 15:38,house-votes-84,,,16,16,0,16,2,2,0.369827586,0.369827586,0,0.522199154,1,1885730867,0.04789136,TRUE,TRUE,Baseline,FALSE,3,0.3,324,3600,1,0,0,0.05,-1,-1,0,0.0757,4,3
149,76,0.007958412,0.76,0.05,0.06,0.76,0.22184515,0.299916245,0.725437935,1.069907188,1.750285682,FlowRegOCT,21/07/2025 15:38,hayes-roth,,,4,4,0,15,3,2,0.335757576,0.335757576,0,14.83161712,1908,-617432290,0.036824952,TRUE,TRUE,Baseline,FALSE,3,0.08,255,3600,1,0,0,0.05,-1,-1,0,0.1368,18,17
150,225,0.011575699,367,,,,,,,,,FlowRegOCT,21/07/2025 15:38,house-votes-84,,,16,16,0,16,2,2,0.569827586,0.569827586,0,0.523165941,1,1487129954,0.048415632,TRUE,TRUE,Baseline,FALSE,3,0.2,325,3600,1,0,0,0.05,-1,-1,0,0,5,4
151,225,0.005756617,0.944503,0.05,0.1,0.944503043,0.417368889,0.626690552,0.942494499,0.891469002,1.429900398,FlowRegOCT,21/07/2025 15:38,house-votes-84,,,16,16,0,16,2,2,0.929827586,0.929827586,0,1.184856892,47,-1487237756,0.0211026,TRUE,TRUE,Baseline,FALSE,2,0.02,312,3600,1,0,0,0.05,-1,-1,0,0.125264,5,4
