CART Obj,CART Runtime,Benders Cuts - Cuts Added,Benders Cuts - Time,Cut Set Callback - Cuts Added,Cut Set Callback - Time,Cut Set Initial Cuts - Cuts,Cut Set Initial Cuts - Time,Initial Root Relaxation - Obj,Initial Root Relaxation - Time,Initial Root Relaxation - Work,Presolve Relaxation - Obj,Presolve Relaxation - Time,Presolve Relaxation - Work,Final Root Relaxation - Obj,Final Root Relaxation - Time,Final Root Relaxation - Work,Model,Begin Opt Time,Dataset,Encoding,Buckets,|F|,|F^C|,|F^N|,|F^B|,|K|,Model Status,Objective,Bound,Gap,Solve Time,Node Count,Fingerprint,Memory Usage,Warmstart,Polish Warmstart,Results Directory,Compare Relaxations,depth,lambda,Subjob id,Array Job id,TimeLimit,Threads,MIPGap,MIPFocus,Heuristics,NodeMethod,Method,Seed,NodeLimit,Benders Cuts-Enabled,Benders Cuts-Enhanced Cuts,Cut Set Callback-Enabled,Cut Set Callback-Solution Method,Cut Set Callback-Cut Type,Cut Set Initial Cuts-Enabled,Cut Set Initial Cuts-Solution Method,Solution Polishing - Solutions Found,Solution Polishing - Time,Solution Polishing-Enabled,Memory,Walltime,CPUtime
134.0,0.0577826499938964,111,0.3037197589874267,395,1.628854513168335,0,0,0.9994,0.28,0.0,0.9988000000000016,1.8322749137878416,0.0082264558303419,0.9982000000000016,3.1892049312591557,0.0317490909243968,BendRegOCT,2025-08-12 07:28:12,monk2,,,6,6,0,15,2,9,0.783899408284024,0.9463260166911804,0.207203381825115,3602.11141705513,2096524.0,1209301252,2.0184122,True,True,cbCutset,False,4,0.0006,28,9653513[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,LP,Lazy,False,LP,,,,2.394204,4059,3373
127.0,0.0082886219024658,130,0.2754948139190674,859,0.1645796298980713,0,0,0.99,0.0,0.0,0.9800000000000014,0.0269620418548584,0.0114287153024678,0.97073505729908,0.3199470043182373,0.1730428260212937,BendRegOCT,2025-08-12 08:33:42,monk2,,,6,6,0,15,2,9,0.6910650887573968,0.8595446359660416,0.2437969302017377,3600.000917911529,1975766.0,370106345,1.820091168,True,True,cbCutset,False,4,0.01,504,9653513[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,Dual Inspection,User,False,LP,,,,2.073184,4409,3424
172.0,0.0518915653228759,56,1.01875901222229,420,6.032021045684815,0,0,0.9998,0.0,0.0,0.9994998330550894,0.1487579345703125,0.1250102566541352,0.9994222222222198,4.602887868881226,0.1878870886403552,BendRegOCT,2025-08-12 07:29:46,wpbc,Quantile Thresholds,5.0,32,0,32,127,2,9,0.8839979381443297,0.9991214961026073,0.130230572935433,3600.0010159015656,718473.0,145074622,1.440963416,True,True,cbCutset,False,4,0.0002,1,9653513[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,LP,Lazy,False,LP,,,,1.412372,4056,3389
182.0,0.0447275638580322,84,0.8618965148925781,321,0.285468578338623,0,0,0.992,0.0,0.0,0.9788717948717924,0.0869979858398437,0.0151424180219425,0.97541834050365,0.3835148811340332,0.1390651605592311,BendRegOCT,2025-08-12 07:29:05,parkinsons,Quantile Buckets,5.0,22,0,22,110,2,9,0.8853333333333331,0.9519999999999966,0.0753012048192736,3610.722711801529,878392.0,876448249,1.028228376,True,True,cbCutset,False,4,0.008,158,9653513[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,Dual Inspection,User,False,LP,,,,1.101456,3867,3376
149.0,0.025200605392456,108,0.7088563442230225,432,0.2112774848937988,0,0,0.9992,0.0,0.0,0.9979999999999974,0.0545852184295654,0.017422383717297,0.9972661514036316,0.3970890045166015,0.2764771398829643,BendRegOCT,2025-08-12 07:29:50,plrx,Quantile Buckets,5.0,12,0,12,60,2,9,0.8066813186813184,0.9947017994567652,0.2330790070641574,3600.004186153412,955652.0,1688268011,1.108242224,True,True,cbCutset,False,4,0.0008,19,9653513[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,Dual Inspection,Lazy,False,LP,,,,1.30114,4057,3348
188.0,0.0351452827453613,60,0.7320289611816406,549,4.74045467376709,0,0,0.999,0.0,0.0,0.9978999999999976,0.0609650611877441,0.0227089489583424,0.9972018348623828,3.515713930130005,0.0519342978225302,BendRegOCT,2025-08-12 08:33:33,parkinsons,Quantile Thresholds,5.0,22,0,22,88,2,9,0.9521025641025638,0.99460936913827,0.0446451954215378,3600.0064239501958,814747.0,607272288,1.35160776,True,True,cbCutset,False,4,0.001,373,9653513[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,LP,Lazy,False,LP,,,,1.438412,4422,3336
577.0,0.065542459487915,112,1.1622047424316406,1479,0.1523454189300537,0,0,0.9992,0.03,0.0,0.9976000000000034,0.5091860294342041,0.0206196248436248,0.9976000000000034,0.6840980052947998,0.1042452459202408,BendRegOCT,2025-08-12 07:29:44,transfusion,Quantile Buckets,5.0,4,0,4,18,2,9,0.7778224598930489,0.8420291443850296,0.0825467093105144,3600.044641971588,1355245.0,-2145067568,1.2867452,True,True,cbCutset,False,3,0.0008,2,9653513[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,Dual Inspection,User,False,LP,,,,1.47556,4056,3415
163.0,0.0338153839111328,63,0.722905158996582,138,2.283970832824707,0,0,0.994,0.0,0.0,0.9839999999999977,0.0846898555755615,0.0153934570782252,0.9839999999999977,1.8522300720214844,0.1435158188999988,BendRegOCT,2025-08-12 08:33:35,wpbc,Quantile Buckets,5.0,32,0,32,158,2,9,0.7982061855670102,0.9371722432507256,0.1740979463658253,3600.000632047653,1911430.0,-1283147459,1.848072112,True,True,cbCutset,False,3,0.006,457,9653513[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,LP,User,False,LP,,,,2.090428,3681,3480
6773.0,0.0534021854400634,67,10.85679578781128,7736,4.157523155212402,0,0,0.998,0.0,0.0,0.996000000000109,0.7369959354400635,0.289446355303889,0.9946481481482567,3.756650924682617,0.3729730359369366,BendRegOCT,2025-08-12 07:31:17,ann-thyroid,Quantile Thresholds,5.0,21,15,6,39,3,9,0.928694444444428,0.991960091563616,0.0681232104893609,3600.007747888565,3647.0,1352279225,2.015588352,True,True,cbCutset,False,4,0.002,214,9653513[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,Dual Inspection,Lazy,False,LP,,,,1.515072,3737,3414
570.0,0.011242389678955,135,1.4355189800262451,888,4.35636043548584,0,0,0.994,0.0,0.0,0.9846737967914476,0.0881569385528564,0.0290184291878064,0.9840000000000036,3.1294379234313965,0.0548716095146615,BendRegOCT,2025-08-12 08:33:35,transfusion,Quantile Buckets,5.0,4,0,4,18,2,9,0.7560320855614979,0.9156278074866336,0.2110964930894505,3600.0023849010468,614027.0,1469859799,1.607923016,True,True,cbCutset,False,4,0.006,421,9653513[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,LP,User,False,LP,,,,1.69544,4217,3423
138.0,0.0105080604553222,67,0.3487124443054199,193,0.0696477890014648,0,0,0.999,0.0,0.0,0.9977623200162216,0.0540080070495605,0.0259686971919371,0.9977327102803716,0.1195449829101562,0.0471932670916582,BendRegOCT,2025-08-12 07:30:27,plrx,Quantile Thresholds,5.0,12,0,12,48,2,9,0.7677253061650886,0.9936481481481456,0.2942756219820054,3600.0005378723145,1198828.0,-835204900,1.183583072,True,True,cbCutset,False,3,0.001,135,9653513[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,Dual Inspection,User,False,LP,,,,1.355892,3895,3440
6773.0,0.0505797863006591,57,9.230275630950928,7736,63.17465090751648,0,0,0.9994,0.0,0.0,0.9988000000001092,0.5597550868988037,0.1452235768603765,0.9983833333334424,45.2695529460907,0.2131566507953246,BendRegOCT,2025-08-12 08:36:21,ann-thyroid,Quantile Thresholds,5.0,21,15,6,39,3,9,0.9370944444444276,0.997208730158839,0.0641496554277954,3600.0050559043884,10624.0,1925541022,1.1787908,True,True,cbCutset,False,4,0.0006,422,9653513[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,LP,Lazy,False,LP,,,,0.965336,4383,3396
188.0,0.0356237888336181,59,0.7919538021087646,549,4.787966251373291,0,0,0.9996,0.0,0.0,0.9991599999999976,0.0612459182739257,0.0226066885218255,0.9988807339449516,3.552680969238281,0.051616411300179,BendRegOCT,2025-08-12 08:33:39,parkinsons,Quantile Thresholds,5.0,22,0,22,88,2,9,0.959302564102564,0.9979999999999972,0.0403391352692101,3600.0024738311768,822056.0,-845490114,1.338785968,True,True,cbCutset,False,4,0.0004,419,9653513[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,LP,Lazy,False,LP,,,,1.419976,4419,3406
2414.0,0.048346996307373,86,5.950096607208252,752,1.37434983253479,0,0,0.998,0.0,0.0,0.9955161432994356,0.3932209014892578,0.1148367885482786,0.9954731682146648,1.4883818626403809,0.2485288982196179,BendRegOCT,2025-08-12 09:41:06,seismic-bumps,Quantile Thresholds,5.0,15,5,10,39,2,9,0.9322105263157932,0.9880650154798866,0.0599161751421505,3600.018429994583,77896.0,-302790401,1.136147328,True,True,cbCutset,False,4,0.002,649,9653513[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,Dual Inspection,User,False,LP,,,,1.025684,4019,3481
407.0,0.0096378326416015,77,0.6369063854217529,216,0.1172189712524414,0,0,0.999,0.0,0.0,0.9977499999999884,0.0675230026245117,0.0250048650959945,0.9976923076922962,0.1789510250091552,0.0611924083852531,BendRegOCT,2025-08-12 07:31:13,thoracic,Quantile Thresholds,5.0,16,13,3,36,2,9,0.8643404255319154,0.9779874028087404,0.1314840471645031,3600.000674962997,1129418.0,-1850334548,1.096036248,True,True,cbCutset,False,3,0.001,219,9653513[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,Dual Inspection,User,False,LP,,,,1.25938,3731,3420
172.0,0.0543491840362548,2827,1.0050740242004397,243,5.461027383804321,0,0,0.996,0.0,0.0,0.989996661101834,0.1517620086669922,0.1255258134545731,0.988444444444442,4.352651119232178,0.1757446338488829,BendRegOCT,2025-08-12 11:38:02,wpbc,Quantile Thresholds,5.0,32,0,32,127,2,9,0.8345979381443296,0.9759999999999974,0.1694253668659492,3600.0010120868683,763074.0,600357931,1.428454952,True,True,cbCutset,False,4,0.004,1254,9653513[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,LP,User,False,LP,0.0,0.0,False,1.340492,3805,3442
180.0,0.0192031860351562,59,0.4491658210754394,244,0.1407051086425781,0,0,0.994,0.0,0.0,0.9869743589743564,0.057600975036621,0.0118412612165936,0.9867057173764948,0.1833899021148681,0.0387433708522831,BendRegOCT,2025-08-12 07:30:39,parkinsons,Quantile Thresholds,5.0,22,0,22,88,2,9,0.8982051673302303,0.9588717948717816,0.0675420602643302,3600.0005218982697,1533742.0,715790832,1.287546032,True,True,cbCutset,False,3,0.006,205,9653513[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,Dual Inspection,Lazy,False,LP,,,,1.458572,3733,3477
88.0,0.0114810466766357,1883,0.1880652904510498,88,0.0786986351013183,0,0,0.992,0.0,0.0,0.9840000000000008,0.0248761177062988,0.0093319057224138,0.9760010000000008,0.1593921184539795,0.0627544541138036,BendRegOCT,2025-08-12 11:39:24,fertility,Quantile Thresholds,5.0,9,6,3,25,2,9,0.902000000000002,0.9294652404530326,0.0304492687949339,3600.0004889965057,2816356.0,-2147369032,1.246916664,True,True,cbCutset,False,4,0.008,1264,9653513[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,Dual Inspection,Lazy,False,LP,0.0,0.0,False,1.6873,3698,3399
93.0,0.0120937824249267,108,0.4895429611206054,100,1.290752410888672,0,0,0.9994,0.0,0.0,0.9988000000000008,0.0228080749511718,0.0079613558865375,0.9982000000000006,1.1682379245758057,0.0552066831163997,BendRegOCT,2025-08-12 07:54:45,fertility,Quantile Thresholds,5.0,9,6,3,25,2,9,0.9640000028489994,0.9949675324675388,0.0321239932852883,3603.023521900177,2146888.0,404150553,1.468349216,True,True,cbCutset,False,4,0.0006,149,9653513[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,LP,User,False,LP,,,,1.82756,5242,3189
146.0,0.0086646080017089,62,0.1361594200134277,449,0.0879151821136474,0,0,0.994,0.0,0.0,0.9850000000000024,0.020838975906372,0.0065017506767696,0.9800000000000024,0.1254079341888427,0.033785045503731,BendRegOCT,2025-08-12 08:35:25,iris,Quantile Thresholds,5.0,4,0,4,16,3,9,0.9253333333333336,0.9393333333333348,0.0151296829971194,3600.0004920959477,3776054.0,516267560,0.907820096,True,True,cbCutset,False,4,0.006,534,9653513[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,Dual Inspection,Lazy,False,LP,,,,1.25,3883,3480
182.0,0.018925666809082,42,115.9195625782013,196,1.4731626510620115,0,0,0.998,0.0,0.0,0.9955999999999976,0.060633897781372,0.0116549703518728,0.995482818372624,1.0947048664093018,0.043288965326633,BendRegOCT,2025-08-12 10:02:10,parkinsons,Quantile Thresholds,5.0,22,0,22,88,2,9,0.9275897435897432,0.9879428571428548,0.0650644468313617,3624.883219957352,1111237.0,-1429717850,1.01598288,True,True,cbCutset,False,3,0.002,735,9653513[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,LP,User,False,LP,,,,1.15174,4961,2994
149.0,0.0257418155670166,117,0.7886993885040283,361,3.040830373764038,0,0,0.998,0.0,0.0,0.9949999999999976,0.0414581298828125,0.0142745827481184,0.993315053658538,2.3899130821228027,0.1961925879519286,BendRegOCT,2025-08-12 08:33:44,plrx,Quantile Buckets,5.0,12,0,12,60,2,9,0.7961758241758239,0.9859999999999972,0.2384199193949068,3600.000836133957,1159977.0,205563947,1.292208248,True,True,cbCutset,False,4,0.002,513,9653513[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,LP,User,False,LP,,,,1.506424,4407,3486
184.0,0.0528154373168945,30,0.7903757095336914,395,10.111144542694092,0,0,0.992,0.0,0.0,0.9825775994300646,0.1562929153442382,0.0544408830574728,0.9816807621204232,8.965249061584473,0.1277861955138334,BendRegOCT,2025-08-12 08:34:50,sonar,Quantile Thresholds,5.0,60,0,60,240,2,9,0.8206153846153842,0.9598385093167676,0.1696569761077978,3600.0010759830475,635509.0,-381682628,1.104354128,True,True,cbCutset,False,3,0.008,404,9653513[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,LP,Lazy,False,LP,,,,1.130332,4151,3410
88.0,0.011488914489746,109,0.1924734115600586,88,1.2643024921417236,0,0,0.992,0.0,0.0,0.9840000000000008,0.0246050357818603,0.0093319057224138,0.9760010000000008,1.154675006866455,0.0627544541138036,BendRegOCT,2025-08-12 08:33:42,fertility,Quantile Thresholds,5.0,9,6,3,25,2,9,0.902000000000002,0.929933333333334,0.030968218773095,3600.000532150269,2710168.0,-2147369032,1.200252176,True,True,cbCutset,False,4,0.008,486,9653513[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,LP,Lazy,False,LP,,,,1.434448,5091,3393
89.0,0.0778169631958007,70,0.1400589942932129,110,0.0351808071136474,0,0,0.9992,0.31,0.0,0.9984000000000006,1.8804309368133545,0.0074246640510343,0.9976000000000008,1.9847049713134768,0.050354929238146,BendRegOCT,2025-08-12 07:28:12,fertility,Quantile Thresholds,5.0,9,6,3,25,2,9,0.9252000004690416,0.95422802903406,0.0313748687314116,3603.447227954865,5296951.0,2117749201,1.142989872,True,True,cbCutset,False,3,0.0008,22,9653513[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,Dual Inspection,User,False,LP,,,,1.557968,3895,3462
134.0,0.008174180984497,98,0.2436332702636718,260,0.082550048828125,0,0,0.9994,0.0,0.0,0.9988000000000016,0.0229430198669433,0.0082264558303419,0.9982000000000016,0.1222989559173584,0.0371484588286569,BendRegOCT,2025-08-12 08:36:21,monk2,,,6,6,0,15,2,9,0.8134852080032965,0.9473954022433452,0.1646129430782546,3600.0005650520325,1911035.0,1209301252,1.796326144,True,True,cbCutset,False,4,0.0006,423,9653513[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,Dual Inspection,User,False,LP,,,,2.054748,3946,3411
164.0,0.0334453582763671,56,0.6839485168457031,92,0.1726360321044922,0,0,0.999,0.0,0.0,0.9974999999999976,0.0856368541717529,0.0148202342115543,0.9974999999999976,0.3906378746032715,0.1237349865579373,BendRegOCT,2025-08-12 08:33:36,wpbc,Quantile Buckets,5.0,32,0,32,158,2,9,0.8373608247422679,0.963410397711458,0.1505319681130137,3600.0011608600616,1420619.0,1569296049,1.409462672,True,True,cbCutset,False,3,0.001,417,9653513[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,Dual Inspection,Lazy,False,LP,,,,1.593048,4419,3393
134.0,0.0086543560028076,109,0.2595694065093994,260,1.4693055152893066,0,0,0.9998,0.0,0.0,0.9996000000000016,0.0226650238037109,0.0081992315942032,0.9994000000000016,1.249433994293213,0.0319090205448488,BendRegOCT,2025-08-12 08:33:42,monk2,,,6,6,0,15,2,9,0.807850887573965,0.9506572978137546,0.1767732293624727,3606.070695877075,1596246.0,870446340,1.300272264,True,True,cbCutset,False,4,0.0002,449,9653513[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,LP,User,False,LP,,,,1.568608,3873,2869
3980.0,0.0815110206604003,31,242.1751184463501,0,2.239064216613769,0,0,0.999,0.0,0.0,0.9980000000000576,0.9545669555664062,0.2559708444052839,0.9980000000000576,3.265192985534668,0.8929358481663122,BendRegOCT,2025-08-12 10:02:11,spambase,Quantile Buckets,5.0,57,0,57,92,2,9,0.8570293414475193,0.9960000000000572,0.1621539098274244,3709.182650089264,2312.0,473477157,1.60785588,True,True,cbCutset,False,3,0.001,747,9653513[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,Dual Inspection,User,False,LP,,,,1.424632,4876,3000
89.0,0.0058286190032958,73,0.1001875400543212,77,0.5430142879486084,0,0,0.9998,0.0,0.0,0.9996000000000008,0.0234351158142089,0.0074245229944336,0.9994000000000006,0.4811460971832275,0.0259105351308913,BendRegOCT,2025-08-12 10:02:10,fertility,Quantile Thresholds,5.0,9,6,3,25,2,9,0.9287999999999998,0.9663896872358416,0.0404712394873405,3624.897239208221,5060487.0,-1644355236,1.20590188,True,True,cbCutset,False,3,0.0002,739,9653513[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,LP,Lazy,False,LP,,,,1.511612,4949,3128
163.0,0.0267622470855712,39,0.5135118961334229,165,0.1639173030853271,0,0,0.9999,0.0,0.0,0.999749492017414,0.082766056060791,0.020421150256093,0.9997265340288704,0.2344400882720947,0.0544338168483754,BendRegOCT,2025-08-12 07:29:46,wpbc,Quantile Thresholds,5.0,32,0,32,127,2,9,0.8394061855670101,0.9995346581742972,0.1907639893064666,3600.000582933426,1131470.0,213761696,1.452507872,True,True,cbCutset,False,3,0.0001,92,9653513[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,Dual Inspection,User,False,LP,,,,1.64658,4033,3406
89.0,0.005638837814331,85,0.1061654090881347,153,0.0420789718627929,0,0,0.998,0.0,0.0,0.9960000000000008,0.0221469402313232,0.0074171746219336,0.9940000000000008,0.0999679565429687,0.0374084617930724,BendRegOCT,2025-08-12 07:32:47,fertility,Quantile Thresholds,5.0,9,6,3,25,2,9,0.9180000046302056,0.9318158864556532,0.0150499801261034,3600.0008039474487,4554605.0,-1498242931,0.847282944,True,True,cbCutset,False,3,0.002,258,9653513[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,Dual Inspection,User,False,LP,,,,1.102252,3746,3366
4036.0,0.1037402153015136,38,11.59166669845581,3396,5.214723110198975,0,0,0.9992,0.0,0.0,0.9984000000000568,1.313143968582153,0.3147180344749966,0.9984000000000568,5.201050996780396,0.8937505195906791,BendRegOCT,2025-08-12 07:28:18,spambase,Quantile Buckets,5.0,57,0,57,92,2,9,0.868400608563364,0.9968000000000568,0.1478573254907202,3600.0150969028477,4847.0,-186312570,2.38098408,True,True,cbCutset,False,4,0.0008,13,9653513[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,Dual Inspection,Lazy,False,LP,,,,1.916632,4056,3402
138.0,0.0104224681854248,68,0.3226535320281982,193,0.9249563217163086,0,0,0.9992,0.0,0.0,0.9982098560129766,0.0525460243225097,0.0257826441016431,0.9981861682242968,0.6941089630126953,0.0473241695180179,BendRegOCT,2025-08-12 08:35:34,plrx,Quantile Thresholds,5.0,12,0,12,48,2,9,0.7526417582417579,0.9947070872593176,0.321620912428573,3601.257299900055,1634093.0,-1623481360,1.711849968,True,True,cbCutset,False,3,0.0008,549,9653513[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,LP,User,False,LP,,,,1.941544,4300,3454
173.0,0.0452070236206054,49,0.4616994857788086,253,3.813525915145874,0,0,0.98,0.0,0.0,0.9491052512959184,0.0851349830627441,0.0159674457389432,0.9379142079318428,2.7442901134490967,0.1968056674614044,BendRegOCT,2025-08-12 10:02:11,parkinsons,Quantile Buckets,5.0,22,0,22,110,2,9,0.8271794871794871,0.8793479689158948,0.0630679103446963,3624.043421983719,1297326.0,-738040734,1.186815208,True,True,cbCutset,False,4,0.02,733,9653513[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,LP,Lazy,False,LP,,,,1.355536,4968,3114
570.0,0.0102400779724121,95,1.027336359024048,1710,10.099056243896484,0,0,0.994,0.0,0.0,0.9780053475935864,0.103482961654663,0.0403074903590803,0.9706524064171156,8.715575933456421,0.0713130402843636,BendRegOCT,2025-08-12 08:34:51,transfusion,Quantile Thresholds,5.0,4,0,4,16,2,9,0.7560320855614979,0.9200855614973288,0.2169927428595705,3600.000739812851,612426.0,-286368763,1.385159752,True,True,cbCutset,False,4,0.006,401,9653513[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,LP,Lazy,False,LP,,,,1.479388,4418,3450
1791.0,0.3108317852020263,42,12.877500295639038,323,5.67646074295044,0,0,0.996,0.0,0.0,0.990308467270108,1.309480905532837,0.7749674498533166,0.990308467270108,5.30049204826355,1.044716431804921,BendRegOCT,2025-08-12 07:30:36,ozone-one,Quantile Thresholds,5.0,72,0,72,286,2,9,0.9651558441558412,0.9839999999999802,0.01952446950225,3600.007383108139,35035.0,-2076565453,2.64755728,True,True,cbCutset,False,4,0.004,197,9653513[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,Dual Inspection,Lazy,False,LP,,,,1.321856,3780,3386
147.0,0.040090799331665,103,0.6776924133300781,482,0.1847717761993408,0,0,0.994,0.22,0.0,0.9868477797804334,0.6034939289093018,0.1206529281088073,0.9828249999999976,0.7904438972473145,0.1546361559580027,BendRegOCT,2025-08-12 07:28:14,plrx,Quantile Thresholds,5.0,12,0,12,48,2,9,0.7416923076923074,0.963769712403988,0.2994198570059995,3600.004364967346,978990.0,-2060430002,1.443059432,True,True,cbCutset,False,4,0.006,54,9653513[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,Dual Inspection,Lazy,False,LP,,,,1.593212,4059,3521
172.0,0.052281379699707,53,0.9872589111328124,418,6.0997302532196045,0,0,0.9999,0.0,0.0,0.9997499165275434,0.1472289562225341,0.1255033276921738,0.9997111111111088,4.63673996925354,0.1836691074872935,BendRegOCT,2025-08-12 08:33:37,wpbc,Quantile Thresholds,5.0,32,0,32,127,2,9,0.8852979381443297,0.9995080062134888,0.1290074935773084,3600.0019409656525,625079.0,1098748282,1.219659264,True,True,cbCutset,False,4,0.0001,375,9653513[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,LP,Lazy,False,LP,,,,1.294192,4422,3383
95.0,0.076923131942749,122,0.2715692520141601,430,0.0848462581634521,0,0,0.9996,0.29,0.0,0.9991166666666674,1.8735361099243164,0.0115421896431654,0.998933333333334,1.9850759506225584,0.0267468918384577,BendRegOCT,2025-08-12 07:28:12,fertility,Quantile Buckets,5.0,9,6,3,27,2,9,0.9748,0.9946000001442562,0.0203118589908251,3600.05864405632,2134716.0,-1280677036,1.078419024,True,True,cbCutset,False,4,0.0004,67,9653513[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,Dual Inspection,Lazy,False,LP,,,,1.367032,3937,3410
223.0,0.0088787078857421,61,0.336465835571289,669,0.1206989288330078,0,0,0.9992,0.0,0.0,0.99813333333334,0.0382580757141113,0.0138511073663624,0.9980000000000068,0.1585109233856201,0.0362650755933735,BendRegOCT,2025-08-12 07:29:09,breast-cancer,,,9,9,0,38,2,9,0.7986541516245487,0.889927001049753,0.1142833218102547,3600.0005519390106,1762604.0,687226623,0.931253576,True,True,cbCutset,False,3,0.0008,162,9653513[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,Dual Inspection,User,False,LP,,,,1.113892,3867,3384
4043.0,0.1016724109649658,57,15.66157293319702,0,4.709133148193359,0,0,0.9998,0.0,0.0,0.9996000000000568,0.9893271923065186,0.222065777196733,0.9996000000000568,4.642820119857788,0.548084959575539,BendRegOCT,2025-08-12 08:33:14,spambase,Quantile Buckets,5.0,57,0,57,92,2,9,0.8757220169528447,0.9991916666667237,0.1409918299684903,3600.026581048965,2834.0,1661573020,3.08453256,True,True,cbCutset,False,4,0.0002,358,9653513[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,Dual Inspection,Lazy,False,LP,,,,2.488672,5117,3212
88.0,0.0119516849517822,93,0.1719014644622802,100,0.0792562961578369,0,0,0.99,0.0,0.0,0.9800000000000006,0.0241179466247558,0.009199118414938,0.9703913243057156,0.1786448955535888,0.0896687255859313,BendRegOCT,2025-08-12 08:34:10,fertility,Quantile Thresholds,5.0,9,6,3,25,2,9,0.8699999999999999,0.919778875910952,0.0572170987482208,3600.000494003296,2845183.0,-891380343,1.722945568,True,True,cbCutset,False,4,0.01,462,9653513[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,Dual Inspection,User,False,LP,,,,2.074716,4360,3274
1795.0,0.3126654624938965,96,20.0463125705719,321,67.858815908432,0,0,0.9999,0.0,0.0,0.9997562594005628,1.418816089630127,0.6842610922888851,0.9997562594005628,46.92910814285278,1.268067948371829,BendRegOCT,2025-08-12 07:30:27,ozone-one,Quantile Thresholds,5.0,72,0,72,286,2,9,0.9707203463203432,0.999624030587446,0.0297755006131954,3600.012682199478,4413.0,1375054608,2.696313096,True,True,cbCutset,False,4,0.0001,141,9653513[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,LP,Lazy,False,LP,,,,1.4214,3874,3522
188.0,0.0447630882263183,54,0.656564474105835,334,0.281071662902832,0,0,0.996,0.0,0.0,0.9879999999999975,0.0801780223846435,0.0134984702921016,0.9877000662126576,0.3765509128570556,0.1523518246638397,BendRegOCT,2025-08-12 08:36:18,parkinsons,Quantile Buckets,5.0,22,0,22,110,2,9,0.9121025641025636,0.9787809590574522,0.0731040538412417,3600.0007240772247,720107.0,-1237237131,1.0766436,True,True,cbCutset,False,4,0.004,550,9653513[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,Dual Inspection,Lazy,False,LP,,,,1.168976,4137,3417
