CART Obj,CART Runtime,Benders Cuts - Cuts Added,Benders Cuts - Time,Cut Set Callback - Cuts Added,Cut Set Callback - Time,Cut Set Initial Cuts - Cuts,Cut Set Initial Cuts - Time,Initial Root Relaxation - Obj,Initial Root Relaxation - Time,Initial Root Relaxation - Work,Presolve Relaxation - Obj,Presolve Relaxation - Time,Presolve Relaxation - Work,Final Root Relaxation - Obj,Final Root Relaxation - Time,Final Root Relaxation - Work,Model,Begin Opt Time,Dataset,Encoding,Buckets,|F|,|F^C|,|F^N|,|F^B|,|K|,Model Status,Objective,Bound,Gap,Solve Time,Node Count,Fingerprint,Memory Usage,Warmstart,Polish Warmstart,Results Directory,Compare Relaxations,depth,lambda,Subjob id,Array Job id,TimeLimit,Threads,MIPGap,MIPFocus,Heuristics,NodeMethod,Method,Seed,Benders Cuts-Enabled,Benders Cuts-Enhanced Cuts,Cut Set Callback-Enabled,Cut Set Callback-Solution Method,Cut Set Callback-Cut Type,Cut Set Initial Cuts-Enabled,Cut Set Initial Cuts-Solution Method,NodeLimit,Memory,Walltime,CPUtime
173.0,0.0221786499023437,50,0.3250484466552734,0,0,4647,20.62950611114502,0.9780404,2.09,5.99,0.9780403606698174,3.673380136489868,9.59443303984031,0.9760347882737088,14.297311067581177,34.50919048468763,BendRegOCT,2025-08-08 12:15:22,wine,Quantile Thresholds,5.0,13,0,13,52,3,9,0.9362921348314608,0.958000000000002,0.0231849273970978,3600.002272129059,221532.0,538889841,0.431558416,True,True,icCutset,False,4,0.006,2271,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.53362,3716,3431
1284.0,0.0129420757293701,76,1.7144432067871094,0,0,5596,1.7188293933868408,0.9799811,0.08,0.16,0.9799811445103732,0.9154670238494872,1.2941401464579854,0.974242612991672,2.7889130115509038,4.931246317250887,BendRegOCT,2025-08-08 13:37:35,banknote,Quantile Thresholds,5.0,4,0,4,16,2,9,0.8958600583090353,0.9438554433283368,0.0535746454752032,3600.0013921260834,136756.0,-1182163484,0.604059424,True,True,icCutset,False,4,0.008,3995,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.700752,3711,3472
2414.0,0.0299901962280273,12,1.020802021026611,0,0,22740,116.54960989952087,0.9558927,1.64,4.28,0.9558926728586274,4.59574294090271,10.3058663271988,0.953602203336472,15.940154790878296,40.50482226141475,BendRegOCT,2025-08-08 16:21:36,seismic-bumps,Quantile Thresholds,5.0,15,5,10,39,2,2,0.9142105263157928,0.9142105263157928,0.0,142.22810697555542,850.0,-1971089006,0.626715976,True,True,icCutset,False,4,0.02,7442,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.496364,418,259
670.0,0.0054147243499755,16,0.1489655971527099,0,0,4257,0.5025923252105713,0.9031579,0.15,0.36,0.9031578947368348,0.6835689544677734,1.3265958079421698,0.8830629718460071,7.410722017288208,14.77171903158902,BendRegOCT,2025-08-08 11:57:22,tic-tac-toe,,,9,9,0,27,2,2,0.6193736951983302,0.6193736951983309,0.0,123.57019686698914,7275.0,-1408959911,0.166374472,True,True,icCutset,False,2,0.04,1631,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.239772,226,126
3627.0,0.0735795497894287,11,1.750654220581055,0,0,22385,51.2507688999176,0.84,0.82,1.76,0.8400000000000791,5.774394035339356,10.765544831352464,0.8334745487579436,62.07436394691467,118.39582984886027,BendRegOCT,2025-08-08 14:26:27,spambase,Quantile Buckets,5.0,57,0,57,92,2,9,0.6283068898065689,0.7018860255620926,0.1171070012906842,3600.004599094391,3424.0,-1930597164,1.58566684,True,True,icCutset,False,2,0.08,4980,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.857544,3774,3494
414.0,0.0061750411987304,27,0.1896164417266845,0,0,2330,0.3876082897186279,0.97949,0.03,0.06,0.9794900451862114,0.4501571655273437,0.7389181174868354,0.9754869430593966,3.08406400680542,4.670267248431752,BendRegOCT,2025-08-08 15:29:42,ILPD,Quantile Thresholds,5.0,10,1,9,36,2,2,0.7090259067357504,0.7090259067357505,0.0,220.59392309188843,57056.0,-301276745,0.08686544,True,True,icCutset,False,2,0.006,6447,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.187276,296,222
196.0,0.0017731189727783,4,0.7465159893035889,0,0,554,1.8954544067382808,0.7909747,0.0,0.0,0.7909747292418836,0.8648760318756104,0.0318322868490041,0.7086740465788071,1.147792100906372,0.444521107282665,BendRegOCT,2025-08-08 11:44:44,breast-cancer,,,9,9,0,38,2,2,0.6075812274368231,0.6075812274368231,0.0,1.2057571411132812,45.0,92370088,0.013672976,True,True,icCutset,False,1,0.1,149,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.11588,162,9
229.0,0.0161898136138916,89,0.7065339088439941,0,0,6844,26.987091064453125,0.999,1.04,3.27,0.9990000000000068,1.859588861465454,5.281668080222436,0.9988373740476616,4.366232872009277,11.228014031025142,BendRegOCT,2025-08-08 11:45:19,breast-cancer,,,9,9,0,38,2,9,0.8215148014440432,0.9973583937709116,0.2140479903925941,3600.0012998580933,276320.0,-836808663,0.863799664,True,True,icCutset,False,4,0.0004,282,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.964868,3708,3539
165.0,0.0243425369262695,35,0.2320117950439453,0,0,3026,26.12443828582764,0.9133333,1.15,3.18,0.9133333333333352,2.20253586769104,5.655190330725433,0.9133209983055758,7.551085948944092,17.20023110461655,BendRegOCT,2025-08-08 12:14:58,wine,Quantile Buckets,5.0,13,0,13,65,3,2,0.8269662921348315,0.8269662921348315,0.0,2709.3573298454285,113122.0,-967495316,0.224785952,True,True,icCutset,False,4,0.02,2256,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.279648,2843,2643
124.0,0.004159927368164,56,0.1647007465362548,0,0,2546,3.5407087802886963,0.9995,0.03,0.07,0.9995000000000014,0.1547541618347168,0.2952107683896414,0.9993338470828436,0.9037210941314696,1.7843716516976194,BendRegOCT,2025-08-08 11:53:24,monk2,,,6,6,0,15,2,9,0.7559964529386898,0.803133727810651,0.0623511852320607,3600.0008220672607,1567904.0,1123793750,0.407112264,True,True,icCutset,False,3,0.0002,1112,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.56656,3680,3423
62.0,0.0022046566009521,1,0.000159740447998,0,0,895,0.6911170482635498,0.2870968,0.01,0.01,0.2870967741935508,0.0300638675689697,0.048140537273226,0.2107526881720432,0.3117039203643799,0.4616082444423279,BendRegOCT,2025-08-08 11:50:24,monk1,,,6,6,0,15,2,2,0.1999999999999999,0.1999999999999999,0.0,0.3150169849395752,11.0,791873341,0.012896808,True,True,icCutset,False,2,0.3,900,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.115228,76,4
2414.0,0.0218617916107177,1,0.0021259784698486,0,0,2584,0.7913663387298584,,,,,,,,,,BendRegOCT,2025-08-08 16:19:18,seismic-bumps,Quantile Buckets,5.0,15,5,10,43,2,2,0.7342105263157941,0.7342105263157941,0.0,0.0694658756256103,1.0,2086349871,0.305918792,True,True,icCutset,False,3,0.2,7349,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.124952,80,4
168.0,0.0112056732177734,1,0.0025913715362548,0,0,810,0.3735613822937011,0.7428564,0.03,0.08,0.7428564033760015,0.223707914352417,0.3652181046996942,0.719744863698948,2.000478982925415,3.663768845566168,BendRegOCT,2025-08-08 12:53:25,parkinsons,Quantile Buckets,5.0,22,0,22,110,2,2,0.7015384615384614,0.7015384615384614,0.0,2.9649548530578613,211.0,-604126688,0.037059768,True,True,icCutset,False,2,0.08,2965,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.13942,72,6
132.0,0.0082125663757324,2,0.0023689270019531,0,0,5130,2.793208599090576,0.7683333,5.36,2.35,0.7683333333333349,5.974285125732422,3.740905552246428,0.7683333333333349,7.665227174758911,7.4186475657055935,BendRegOCT,2025-08-08 12:02:49,iris,Quantile Thresholds,5.0,4,0,4,16,3,2,0.7000000000000002,0.7000000000000002,0.0,14.403447151184082,316.0,1894058757,0.124120232,True,True,icCutset,False,4,0.06,1963,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.169656,116,15
2111.0,0.0057113170623779,8,0.2039880752563476,0,0,7655,9.139265775680542,0.9637562,0.42,0.95,0.9637561952440018,0.8753530979156494,1.818967404573353,0.9524545850776562,3.418198108673096,6.964692941972284,BendRegOCT,2025-08-08 11:49:30,kr-vs-kp,,,36,36,0,38,2,2,0.6821541927409239,0.6821541927409239,0.0,22.50149297714233,75.0,133065321,0.198245208,True,True,icCutset,False,1,0.0006,748,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.226416,107,34
564.0,0.0038228034973144,3,0.0258433818817138,0,0,1523,1.941565752029419,0.96,0.0,0.01,0.960000000000004,0.0940279960632324,0.1320874570993875,0.921013272077595,0.990056037902832,1.7495979429554744,BendRegOCT,2025-08-08 16:07:26,credit,Quantile Buckets,5.0,15,10,5,82,2,2,0.8237059724349146,0.8237059724349146,0.0,1.2327899932861328,21.0,-209579447,0.044951584,True,True,icCutset,False,1,0.02,6936,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.138292,1007,8
519.0,0.0047783851623535,1,0.0079095363616943,0,0,1631,0.3969399929046631,0.9139533,0.14,0.31,0.9139533196621524,0.4019110202789306,0.6643221329825375,0.8961371489206473,1.2046329975128174,1.736196775684836,BendRegOCT,2025-08-08 13:15:07,wdbc,Quantile Thresholds,5.0,30,0,30,120,2,2,0.8961265377855892,0.8961265377855892,0.0,1.206157922744751,1.0,2136861464,0.05014768,True,True,icCutset,False,1,0.008,3491,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.136116,119,4
91.0,0.005885362625122,53,0.0743207931518554,0,0,1127,2.43117904663086,0.9903482,0.02,0.04,0.9903481675392676,0.1717488765716552,0.280948007561552,0.9880000000000008,0.521467924118042,0.9304210940681596,BendRegOCT,2025-08-08 14:47:27,fertility,Quantile Buckets,5.0,9,6,3,27,2,2,0.9160000012898406,0.9160000012898406,0.0,932.740931034088,611637.0,1120630328,0.12257396,True,True,icCutset,False,3,0.004,5656,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.249944,1011,906
27.0,0.0015473365783691,1,0.0003802776336669,0,0,176,0.0165741443634033,,,,,,,,,,BendRegOCT,2025-08-08 11:55:45,soybean-small,,,21,21,0,45,4,2,0.534468085106383,0.534468085106383,0.0,0.0067460536956787,1.0,1302535205,0.002100824,True,True,icCutset,False,1,0.02,1309,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.108604,177,4
227.0,0.0088555812835693,74,0.2233235836029052,0,0,1046,0.3635690212249756,0.9997109,0.01,0.02,0.9997108915549252,0.1416809558868408,0.1970867200489497,0.9996481781376488,0.3541967868804931,0.5519518545939056,BendRegOCT,2025-08-08 11:49:14,house-votes-84,,,16,16,0,16,2,9,0.9946896564567888,0.9973068487884864,0.0026311647202809,3600.000988960266,1840253.0,981823754,0.512223128,True,True,icCutset,False,4,0.0001,719,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.686936,3681,3426
6666.0,0.0132849216461181,3,0.141923189163208,0,0,14750,16.8905930519104,0.9588741,0.72,1.28,0.9588740740741758,1.228956937789917,2.240206689499786,0.9586890305758936,2.398564100265503,4.235057050311348,BendRegOCT,2025-08-08 16:22:48,ann-thyroid,Quantile Buckets,5.0,21,15,6,45,3,2,0.9257333333333168,0.9257333333333168,0.0,7.418615102767944,89.0,-9890367,0.248197752,True,True,icCutset,False,1,0.0001,7556,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.241208,144,27
91.0,0.0008895397186279,1,0.0004000663757324,0,0,310,0.2735035419464111,0.8868968,0.0,0.0,0.886896774193549,0.0118458271026611,0.0130350070256989,0.8025081280566306,0.10691499710083,0.1140250499068429,BendRegOCT,2025-08-08 11:50:21,monk1,,,6,6,0,15,2,2,0.7336709677419353,0.7336709677419353,0.0,0.1168828010559082,25.0,1051772154,0.00391236,True,True,icCutset,False,1,0.0001,898,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.11002,75,3
113.0,0.004002571105957,14,0.0202841758728027,0,0,496,0.0673456192016601,0.9,0.0,0.01,0.899999999999999,0.029599905014038,0.047392600289965,0.871925198056637,0.2626149654388428,0.3809830539858473,BendRegOCT,2025-08-08 11:51:14,monk1,,,6,6,0,15,2,2,0.711290322580645,0.711290322580645,0.0,4.112154006958008,5070.0,-1417240163,0.021755472,True,True,icCutset,False,3,0.04,947,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.117972,106,7
404.0,0.0053772926330566,23,0.1490204334259033,0,0,1509,0.2178723812103271,0.9953241,0.01,0.01,0.9953240740740624,0.1790549755096435,0.2594529299355685,0.9929412043034642,1.146150827407837,1.749373479643713,BendRegOCT,2025-08-08 15:40:46,thoracic,Quantile Thresholds,5.0,16,13,3,36,2,2,0.8515744680851068,0.8515744680851072,0.0,44.99617385864258,29908.0,-1929697517,0.057752064,True,True,icCutset,False,2,0.002,6743,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.161156,124,48
215.0,0.0087723731994628,33,0.372828722000122,0,0,4077,10.17030954360962,0.9518339,0.21,0.55,0.9518339350180586,0.6191070079803467,1.386111660575872,0.9419918621338802,3.486664056777954,6.9740534645434655,BendRegOCT,2025-08-08 11:44:53,breast-cancer,,,9,9,0,38,2,9,0.716173285198556,0.7744762726939829,0.0814090509942193,3600.000839948654,444455.0,826525135,0.344972184,True,True,icCutset,False,3,0.02,228,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.460256,3763,2931
1199.0,0.005495548248291,7,0.1020622253417968,0,0,5822,9.256612539291382,0.8854519,0.35,0.71,0.8854518950437535,0.6793529987335205,1.2551102854987624,0.8699613530578579,3.390014886856079,6.559507474335281,BendRegOCT,2025-08-08 13:31:45,banknote,Quantile Buckets,5.0,4,0,4,20,2,2,0.8339067055393563,0.8339067055393563,0.0,5.274882793426514,69.0,1872728076,0.183955768,True,True,icCutset,False,2,0.01,3844,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.159588,83,17
91.0,0.0020937919616699,1,0.0004165172576904,0,0,438,0.0397460460662841,0.5,0.01,0.01,0.4999999999999991,0.0251758098602294,0.0400022282211888,0.4161075012894902,0.4964118003845215,0.7355867776154964,BendRegOCT,2025-08-08 11:50:30,monk1,,,6,6,0,15,2,2,0.3338709677419351,0.3338709677419351,0.0,0.546353816986084,52.0,657845159,0.008722072,True,True,icCutset,False,2,0.2,903,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.114112,73,3
73.0,0.0042850971221923,14,0.0163278579711914,0,0,528,0.981266975402832,0.97658,0.01,0.01,0.976580030773068,0.058485984802246,0.079681727279784,0.9707876893738728,0.4393048286437988,0.6126430168361625,BendRegOCT,2025-08-08 14:37:56,hepatitis,Quantile Thresholds,5.0,19,13,6,37,2,2,0.8724999999999998,0.8724999999999998,0.0,10.54036784172058,21420.0,-1290383534,0.014923184,True,True,icCutset,False,2,0.01,5286,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.119964,88,14
426.0,0.0035865306854248,25,0.1296775341033935,0,0,3793,3.5708019733428955,0.8368,0.52,1.09,0.8368000000000094,0.6808929443359375,1.3760468667547638,0.8052407407407386,3.8613879680633545,7.379128702789871,BendRegOCT,2025-08-08 11:44:47,balance-scale,,,4,4,0,20,3,2,0.6576,0.6576,0.0,12.580398082733154,984.0,-987772953,0.047469072,True,True,icCutset,False,2,0.008,52,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.151856,179,20
2890.0,2.0539071559906006,33,2.6790599822998047,0,0,10041,5.031168699264526,0.99955,0.03,0.03,0.9995499999999438,8.99953317642212,1.6515362631667134,0.9993749999999438,12.09614109992981,3.829257017383364,BendRegOCT,2025-08-08 11:50:04,kr-vs-kp,,,36,36,0,38,2,9,0.9034553191489324,0.9854150187734124,0.0907180442544597,3600.002421140671,26314.0,80549062,0.612422104,True,True,icCutset,False,3,0.0002,825,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.618956,3686,3474
67.0,0.0014865398406982,1,0.0001242160797119,0,0,80,0.0087645053863525,,,,,,,,,,BendRegOCT,2025-08-08 14:34:57,hepatitis,Quantile Thresholds,5.0,19,13,6,37,2,2,0.6374999999999998,0.6375,0.0,0.0030889511108398,1.0,446152369,0.002029832,True,True,icCutset,False,1,0.2,5191,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.106548,84,3
400.0,0.0099811553955078,1,0.0004913806915283,0,0,1594,0.5743577480316162,0.8214336,0.04,0.09,0.8214336372847019,0.2593641281127929,0.4196679550226744,0.7986437509711821,1.040053129196167,1.7269613807532131,BendRegOCT,2025-08-08 15:43:11,thoracic,Quantile Thresholds,5.0,16,13,3,36,2,2,0.7710638297872345,0.7710638297872349,0.0,1.1556029319763184,27.0,-1312906442,0.051550112,True,True,icCutset,False,3,0.08,6783,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.147264,81,5
171.0,0.0110304355621337,38,0.1665868759155273,0,0,3157,11.415748119354248,0.9780404,0.38,0.99,0.9780403606698168,0.9443039894104004,1.9697793256548424,0.9769168989564764,4.9192609786987305,10.229767170850222,BendRegOCT,2025-08-08 12:13:04,wine,Quantile Thresholds,5.0,13,0,13,52,3,2,0.9411460674157304,0.94114606741573,0.0,2830.122588872909,426189.0,-1321062775,0.193530288,True,True,icCutset,False,3,0.006,2198,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.314004,3006,2759
67.0,0.0040593147277832,1,0.0001518726348876,0,0,334,0.0757472515106201,0.7735371,0.01,0.02,0.7727978287269811,0.0426740646362304,0.0662992694165318,0.7442460865504702,0.1909310817718505,0.2327472795845359,BendRegOCT,2025-08-08 14:36:57,hepatitis,Quantile Thresholds,5.0,19,13,6,37,2,2,0.7374999999999998,0.7374999999999999,0.0,0.1956450939178466,12.0,-853984005,0.006859488,True,True,icCutset,False,2,0.1,5267,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.111888,135,3
400.0,0.0052297115325927,28,0.1548430919647216,0,0,1509,0.2069625854492187,0.9906481,0.01,0.01,0.9906481481481366,0.1833670139312744,0.2779842003807183,0.9871263881327028,0.8198399543762207,1.2417810430214324,BendRegOCT,2025-08-08 15:40:50,thoracic,Quantile Thresholds,5.0,16,13,3,36,2,2,0.8470638297872345,0.8470638297872348,0.0,39.06205010414124,26181.0,452733577,0.059802256,True,True,icCutset,False,2,0.004,6739,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.159432,159,42
148.0,0.0049569606781005,6,0.0226686000823974,0,0,503,0.1005558967590332,0.9207622,0.0,0.01,0.9207621993127124,0.0586228370666503,0.0827498547919326,0.9018618556701008,0.1345000267028808,0.2256306841447962,BendRegOCT,2025-08-08 12:42:48,wpbc,Quantile Buckets,5.0,32,0,32,158,2,2,0.7627865979381442,0.7627865979381442,0.0,1.0753049850463867,315.0,1166131851,0.020728056,True,True,icCutset,False,1,0.0001,2661,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.120132,117,4
122.0,0.0019237995147705,1,0.0018999576568603,0,0,600,0.0697572231292724,0.3067055,0.02,0.05,0.3067055191254995,0.0611438751220703,0.0911623786050598,0.3047523567274126,0.1535708904266357,0.2075483329668384,BendRegOCT,2025-08-08 12:05:07,wine,Quantile Thresholds,5.0,13,0,13,52,3,2,0.2853932584269666,0.2853932584269666,0.0,0.1877529621124267,39.0,2031298714,0.01105368,True,True,icCutset,False,1,0.2,2023,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.113016,191,3
519.0,0.0049529075622558,1,0.0080106258392333,0,0,1634,0.4154715538024902,0.8099533,0.14,0.3,0.8099533196621524,0.4190640449523926,0.6707596621853603,0.7925614383590974,1.2617099285125732,1.7654881155083857,BendRegOCT,2025-08-08 13:14:45,wdbc,Quantile Thresholds,5.0,30,0,30,120,2,2,0.7921265377855893,0.7921265377855893,0.0,1.2649149894714355,1.0,-1931786331,0.05015008,True,True,icCutset,False,1,0.06,3475,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.135656,128,5
564.0,0.013467788696289,14,0.2554421424865722,0,0,2512,5.673660039901733,0.98,0.02,0.03,0.9800000000000026,0.1820600032806396,0.2964735069829554,0.9760920294611342,0.7871291637420654,1.4210467555805584,BendRegOCT,2025-08-08 16:00:31,credit,Quantile Buckets,5.0,15,10,5,82,2,2,0.8437059724349145,0.8437059724349145,0.0,48.63413214683533,3968.0,-159086144,0.085176536,True,True,icCutset,False,2,0.01,7012,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.188552,192,56
3992.0,0.0679242610931396,11,1.3957984447479248,0,0,17958,8.965259790420532,0.9664474,2.86,8.68,0.9664473682660946,7.361156940460205,16.09361661521197,0.9641582573981444,40.48849105834961,89.84851168098267,BendRegOCT,2025-08-08 14:26:22,spambase,Quantile Thresholds,5.0,57,0,57,89,2,9,0.8356374701151996,0.894832514090213,0.0708381877213486,3600.0038809776306,5444.0,-2087207444,1.625437984,True,True,icCutset,False,2,0.008,5003,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.582696,3792,3518
215.0,0.0053257942199707,32,0.1057302951812744,0,0,841,0.1264371871948242,0.9995,0.01,0.01,0.9995000000000066,0.0530998706817626,0.0886275300488459,0.9985468679264706,0.4793519973754883,0.7051189532056185,BendRegOCT,2025-08-08 11:44:47,breast-cancer,,,9,9,0,38,2,2,0.775573285198556,0.775573285198556,0.0,11.330344915390016,7052.0,-308338195,0.044866904,True,True,icCutset,False,2,0.0002,213,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.133564,130,18
811.0,0.0171763896942138,59,1.4500768184661863,0,0,8416,2.794832706451416,0.9975789,0.37,1.01,0.9975789473684143,1.6316709518432615,3.4768040107014637,0.9964921288572705,7.019944906234741,14.44517567941816,BendRegOCT,2025-08-08 11:57:35,tic-tac-toe,,,9,9,0,27,2,9,0.8315553235908155,0.9939861329146976,0.1953337375347136,3600.004009008408,130977.0,1684443786,0.876619992,True,True,icCutset,False,4,0.001,1717,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.953372,3742,3460
63.0,0.0009047985076904,4,0.0018465518951416,0,0,438,0.0264315605163574,0.718897,0.0,0.01,0.7188969696969693,0.0195941925048828,0.023492012465282,0.6624733585858583,0.0950911045074462,0.1185499684643499,BendRegOCT,2025-08-08 11:46:54,hayes-roth,,,4,4,0,15,3,2,0.4840484848484848,0.4840484848484848,0.0,0.1141130924224853,24.0,-97882912,0.005627936,True,True,icCutset,False,1,0.0004,463,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.110064,73,3
311.0,0.0283966064453125,26,0.722959041595459,0,0,1284,1.1087977886199951,0.9050766,0.06,0.14,0.905076599807854,0.479180097579956,0.9546693180994668,0.8816346571385768,3.0018880367279053,6.062693089216007,BendRegOCT,2025-08-08 14:55:30,ionosphere,Quantile Thresholds,5.0,33,1,32,129,2,9,0.7660398860398856,0.7852131826654071,0.0250291100697636,3600.001279115677,255303.0,1445460887,0.395561064,True,True,icCutset,False,3,0.04,5927,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.43464,3730,3227
699.0,0.0404083728790283,12,0.7216434478759766,0,0,2110,0.7892494201660156,0.84,0.01,0.03,0.8399999999999914,0.5928089618682861,0.988460950398006,0.836682464454968,1.3166680335998535,2.4643710639541774,BendRegOCT,2025-08-08 15:08:58,biodeg,Quantile Buckets,5.0,41,9,32,143,2,2,0.582559241706161,0.582559241706162,0.0,1108.611888885498,7312.0,-427718019,0.280592,True,True,icCutset,False,2,0.08,6133,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.29662,1764,856
184.0,0.0221569538116455,48,0.445037841796875,0,0,1195,0.8082342147827148,0.9996565,0.08,0.19,0.9996564780623072,0.361328125,0.6830288632187274,0.9996504946745354,3.468472957611084,6.050947793357323,BendRegOCT,2025-08-08 12:55:29,parkinsons,Quantile Buckets,5.0,22,0,22,110,2,2,0.94791794871797,0.94791794871797,0.0,1440.4516940116882,606464.0,-1802043944,0.378422968,True,True,icCutset,False,3,0.0001,3093,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.497052,1596,1379
68.0,0.0015029907226562,3,0.0014750957489013,0,0,214,0.0216600894927978,0.969927,0.0,0.0,0.9699270155490092,0.0178258419036865,0.0195400603606384,0.8970426231930967,0.1441578865051269,0.1513108694488729,BendRegOCT,2025-08-08 14:36:22,hepatitis,Quantile Thresholds,5.0,19,13,6,37,2,2,0.8604999999999999,0.8604999999999999,0.0,0.1637029647827148,60.0,-1033377729,0.003440632,True,True,icCutset,False,1,0.001,5235,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.109256,188,3
564.0,0.003932237625122,3,0.0308609008789062,0,0,1628,0.1713075637817382,0.92,0.01,0.01,0.920000000000004,0.0853230953216552,0.1369648557056869,0.8914139867279272,0.623986005783081,1.1342699258776576,BendRegOCT,2025-08-08 16:07:25,credit,Quantile Buckets,5.0,15,10,5,82,2,2,0.7837059724349148,0.7837059724349148,0.0,0.8005321025848389,15.0,-1870726562,0.0719356,True,True,icCutset,False,1,0.04,6933,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.136228,1464,6
